Topping Pale Ale,3009,407,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Court Avenue Brewing,309 Court Avenue,Des Moines,Iowa,United States,"41.5855,-93.621",
"The \""400\"" Honey Ale",3032,1268,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Titletown Brewing,200 Dousman Street,Green Bay,Wisconsin,United States,"44.52,-88.0173",
Red Rocket Amber Ale,3039,355,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Cedar Brewing,,Cedar Rapids,Iowa,United States,"41.9625,-91.6918",
BaderbrÃ¤u Pilsener,3088,586,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Goose Island Beer Company - Fulton Street,1800 West Fulton Street,Chicago,Illinois,United States,"41.8871,-87.6721",
Irish Red,3316,153,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Bootleggers Steakhouse and Brewery,,Bakersfield,California,United States,"35.3733,-119.019",
Amber,3391,1095,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Salado Creek Brewing Company,,San Antonio,Texas,United States,"29.4241,-98.4936",
Rye,3619,1051,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Redhook Ale Brewery,,Seattle,Washington,United States,"47.6062,-122.332",http://www.redhook.com/
Cambridge Amber,3650,333,3,33,4.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Cambridge Brewing,1 Kendall Square #100,Cambridge,Massachusetts,United States,"42.3664,-71.0911",http://www.cambrew.com/
Sod House Altbier,3733,412,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Crane River Brewpub and Cafe,,Lincoln,Nebraska,United States,"40.8069,-96.6817",
Old Viscosity,3902,1009,1,13,10.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Port Brewing Company,155 Mata Way Suite 104,San Marcos,California,United States,"33.1406,-117.15",http://www.portbrewing.com/
Nut Brown Ale,4006,11,3,38,3.2000000477,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Adnams & Co.,IP18 6JW,Southwold,Suffolk,United Kingdom,"52.3277,1.6802",http://www.adnams.co.uk
Arctic Devil Barley Wine,4095,858,-1,-1,13.199999809,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Midnight Sun Brewing Co.,8111 Dimond Hook Drive,Anchorage,Alaska,United States,"61.1473,-149.844",http://www.midnightsunbrewing.com/
Pilot Rock Porter,4293,328,2,25,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Caldera Brewing,540 Clover Lane,Ashland,Oregon,United States,"42.1844,-122.663",http://www.calderabrewing.com
Old #27 Barleywine,1997,437,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Delafield Brewhaus,3832 Hillside Drive,Delafield,Wisconsin,United States,"43.0481,-88.3553",
Framboise,2329,288,5,70,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Brouwerij Lindemans,Lenniksebaan 257,Vlezenbeek,Vlaams Brabant,Belgium,"50.818,4.2307",
Wheat,2832,781,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Legends Brewhouse & Eatery of Green Bay,2840 Shawano Avenue,Green Bay,Wisconsin,United States,"44.5534,-88.0977",
Midas Touch Golden Elixir,4012,459,-1,-1,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Dogfish Head Craft Brewery,6 Cannery Village Center,Milton,Delaware,United States,"38.7683,-75.3107",http://www.dogfish.com
Lager Beer,4129,100,8,95,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Bell's Brewery Inc.,8938 Krum Ave.,Galesburg,Michigan,United States,"42.2843,-85.4538",http://www.bellsbeer.com/
stella,4399,486,-1,-1,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,el ahram company,,,,Egypt,,
Palo Santo Marron,4487,459,3,38,12,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Dogfish Head Craft Brewery,6 Cannery Village Center,Milton,Delaware,United States,"38.7683,-75.3107",http://www.dogfish.com
Nectar IPA,5012,686,3,31,6.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Humboldt Brewing,856 10th Street,Arcata,California,United States,"40.87,-124.087",http://www.humboldtbrews.com/
Samuel Adams Imperial White,5262,157,5,67,10.300000191,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style White,Belgian and French Ale,Boston Beer Company,30 Germania Street,Boston,Massachusetts,United States,"42.3144,-71.1034",http://www.samueladams.com/
Valley Berry Wheat,5295,1320,11,121,4,0,0,0,,,0,2010-07-22T13:00:00-07:00,Fruit Beer,Other Style,Valley Brewing Company,1950 W. Fremont St.,Stockton,California,United States,"37.9551,-121.322",http://www.valleybrew.com/
Bouldevard ZÅŒN,5302,161,5,67,4.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style White,Belgian and French Ale,Boulevard Brewing Company,2501 Southwest Boulevard,Kansas City,Missouri,United States,"39.0821,-94.5965",http://www.blvdbeer.com/
Hoppy Chick,5360,1250,1,2,5.75,0,0,0,,,0,2010-07-22T13:00:00-07:00,English-Style India Pale Ale,British Ale,The Livery,190 5th Street,Benton Harbor,Michigan,United States,"42.1185,-86.4537",http://liverybrew.com/
Partridge In A Pear Tree,5477,1246,5,62,12,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Quadrupel,Belgian and French Ale,The Bruery,715 Dunn Way,Placentia,California,United States,"33.8614,-117.88",http://www.thebruery.com/
St Patrick's Ale,5815,1213,1,1,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,Classic English-Style Pale Ale,British Ale,Strangford Lough Brewing Company Ltd,Braidleigh Lodge 22 Shore Road,Killyleagh,County Down,Ireland,"54.3906,-5.6548",http://slbc.ie/
IPA Series (Horizon),5831,45,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Appalachian Brewing Company,50 N. Cameron St.,Harrisburg,Pennsylvania,United States,"40.2659,-76.8753",http://www.abcbrew.com
Colonel Blide's Cask Ale,5852,415,1,3,5.5,31,0,0,thumb-bildes.png,,179,2010-12-06T05:08:00-08:00,Ordinary Bitter,British Ale,Cricket Hill,24 Kulick Road,Fairfield,New Jersey,United States,"40.8726,-74.2964",http://www.crickethillbrewery.com
Maibock,1210,588,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Gordon Biersch Brewing,357 East Taylor Street,San Jose,California,United States,"37.3526,-121.893",http://www.gordonbiersch.com/brewery
CuvÃ©e RenÃ© Grand Cru Gueuze Lambic,1344,288,5,70,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Brouwerij Lindemans,Lenniksebaan 257,Vlezenbeek,Vlaams Brabant,Belgium,"50.818,4.2307",
Zwergla,1678,208,-1,-1,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauerei Fssla,Obere Knigsstrae 19-21,Bamberg,Bayern,Germany,"49.8942,10.8855",
Anvil Ale,1794,21,-1,-1,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,AleSmith Brewing,9368 Cabot Drive,San Diego,California,United States,"32.892,-117.144",http://alesmith.com/
IPA,1884,403,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Corner Pub,100 Main Street,Reedsburg,Wisconsin,United States,"43.5323,-90.0099",
Helles Hefe Weizen,1995,1290,4,50,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Tucher Bru,Schillerstrae 14,Nrnberg,Bayern,Germany,"49.4643,11.0847",
Thomas Sykes Barleywine,2052,322,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Burton Bridge Brewery,Bridge Street,Burton-upon-Trent,Staffordshire,United Kingdom,"52.8065,-1.6225",http://www.burtonbridgebrewery.co.uk/Index.shtml
Stock Ale #2,2069,962,1,13,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Oyster Bar Bistro and Brewery,,Fort Wayne,Indiana,United States,"41.1475,-85.1168",
Imperial Delusion,2198,854,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Mickey Finn's Brewery,412 North Milwaukee Avenue,Libertyville,Illinois,United States,"42.2872,-87.9538",
Big Bark Amber Lager,2407,797,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Live Oak Brewing,3301-B East Fifth Street,Austin,Texas,United States,"30.2541,-97.7055",http://www.liveoakbrewing.com/
Climax California Classic,2433,481,-1,-1,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Eel River Brewing,1777 Alamar Way,Fortuna,California,United States,"40.5793,-124.153",http://eelriverbrewing.com/
Mesa Cerveza Schnorzenboomer,2482,816,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Main Street Brewery,300 North Main Street,Corona,California,United States,"33.8835,-117.565",
Bornem Double,2746,304,5,72,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,Other Belgian-Style Ales,Belgian and French Ale,Brouwerij Van Steenberge,Lindenlaan 25,Ertvelde,Oost-Vlaanderen,Belgium,"51.1766,3.7462",
Original Oktoberfest,2768,621,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Hacker-Pschorr Bru,,Mnchen,Bayern,Germany,"48.1391,11.5802",
Snow Bound Winter Ale,73,779,-1,-1,8.6000003815,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Left Hand Brewing Company,1265 Boston Avenue,Longmont,Colorado,United States,"40.1587,-105.113",http://www.lefthandbrewing.com/
Red Racer India Pale Ale,596,357,3,31,6.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Central City Brewing Company,13450 - 102 Avenue,Surrey,British Columbia,Canada,"49.1873,-122.85",http://www.centralcitybrewing.com/
Special Lager,616,1085,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Russell Brewing,202 - 13018 80th Avenue,Surrey,British Columbia,Canada,,
Porter,732,1124,2,25,5.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Scuttlebutt Brewing,1524 West Marine View Drive,Everett,Washington,United States,"47.9975,-122.214",
WinterFish Ale,762,526,3,26,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Fish Brewing Company & Fish Tail Brewpub,515 Jefferson Street SE,Olympia,Washington,United States,"47.0437,-122.897",http://www.fishbrewing.com/
Bourbon Barrel Stout,776,704,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Issaquah Brewhouse,35-C West Sunset Way,Issaquah,Washington,United States,"47.53,-122.037",
DSB / Dusters Special Bitter,846,590,-1,-1,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Gottberg Brew Pub,2804 13th Street,Columbus,Nebraska,United States,"41.4295,-97.3623",
Boulder Creek Pale Ale,3487,1067,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Rock Bottom Restaurant & Brewery - San Jose,1875 South Bascom Avenue #700,Campbell,California,United States,"37.2886,-121.933",
Gold Nectar,3699,686,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Humboldt Brewing,856 10th Street,Arcata,California,United States,"40.87,-124.087",http://www.humboldtbrews.com/
Irish Porter (discontinued),3741,590,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Gottberg Brew Pub,2804 13th Street,Columbus,Nebraska,United States,"41.4295,-97.3623",
Raspberry Imperial Stout,3940,1352,3,43,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Imperial Stout,North American Ale,Weyerbacher Brewing Company,905 Line Street,Easton,Pennsylvania,United States,"40.6732,-75.2249",http://www.weyerbacher.com/
Irish Ale,3026,483,1,10,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,English-Style Pale Mild Ale,British Ale,Egan Brewing,,De Pere,Wisconsin,United States,"44.4489,-88.0604",
Saint Arnold Brown Ale,3106,1091,3,38,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Saint Arnold Brewing,2522 Fairway Park Drive,Houston,Texas,United States,"29.8123,-95.4675",http://www.saintarnold.com
Big Black Stout,3409,1079,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Routh Street Brewery and Grille,,Dallas,Texas,United States,"32.789,-96.7989",
Davie Poplar IPA,3442,1276,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Top of the Hill Restaurant and Brewery,101 East Franklin Street,Chapel Hill,North Carolina,United States,"35.9132,-79.0558",
Winterfest Lager,1000,721,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,John Harvard's Brewhouse - Wilmington,,Wilmington,Delaware,United States,"39.7458,-75.5467",
Emancipator,1113,1305,7,90,8.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Ukiah Brewing,102 South State Street,Ukiah,California,United States,"39.1498,-123.208",
Sunny Summer Ale,1164,78,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Barley John's Brewpub,781 Old Highway 8 SW,New Brighton,Minnesota,United States,"45.036,-93.1984",
Point Loma Porter,1240,404,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Coronado Brewing Company,170 Orange Avenue,Coronado,California,United States,"32.6976,-117.173",http://www.coronadobrewingcompany.com/
Lil Devil,1255,21,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,AleSmith Brewing,9368 Cabot Drive,San Diego,California,United States,"32.892,-117.144",http://alesmith.com/
Black Wych Stout,1598,1375,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Wychwood Brewery,The Eagle Maltings,Witney,Oxford,United Kingdom,"51.7523,-1.2558",
Old Guardian Barley Wine 2007,198,1204,-1,-1,11.260000229,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,"33.1157,-117.12",http://www.stonebrew.com/
Easy Street Wheat,336,935,11,116,4.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Odell Brewing,800 East Lincoln Avenue,Fort Collins,Colorado,United States,"40.5894,-105.063",
Triple,442,175,-1,-1,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brasserie de l'Abbaye Val-Dieu,Val Dieu 225,Aubel,Lige,Belgium,"50.7046,5.822",
Harvest Brown,469,14,3,38,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Aksarben Brewing (BOP),11337 Davenport St.,Omaha,Nebraska,United States,"41.2603,-96.0903",
Edel-Pils,499,216,-1,-1,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauerei Leibinger,Friedhofstrae 20-36,Ravensburg,Baden-Wrttemberg,Germany,"47.7818,9.6215",
Pale Ale,617,1085,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Russell Brewing,202 - 13018 80th Avenue,Surrey,British Columbia,Canada,,
India Pale Ale,636,873,3,26,5.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Mission Springs Brewing,7160 Oliver Street,Mission,British Columbia,Canada,"49.1323,-122.343",
Soproni,4304,646,7,77,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Pilsener,German Lager,Heineken HungÃ¡ria,,Sopron,,Hungary,,http://www.heinekenhungaria.hu/
Double Chocolate Stout,4429,1385,1,20,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Sweet Stout,British Ale,Youngs & Company Brewery,26 Osiers Road,London,,England,"51.4611,-0.1966",http://www.youngs.co.uk
Heroica Oatmeal Stout,4437,1195,1,21,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Oatmeal Stout,British Ale,Steamworks,375 Water Street,Vancouver,British Columbia,Canada,"49.2849,-123.11",http://www.steamworks.com/gastown_index.htm
Heavy Weizen Imperial Unfiltered Wheat Ale,4882,1173,4,50,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
MAI-BOCK,4907,56,7,90,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Atwater Block Brewing,237 Joseph Campau Street,Detroit,Michigan,United States,"42.3372,-83.0186",http://www.atwaterbeer.com
Old Walt Smoked Wit,5259,1245,5,67,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style White,Belgian and French Ale,The Blind Bat Brewery LLC,420 Harrison Drive,Centerport,New York,United States,"40.8959,-73.3811",http://www.blindbatbrewery.com/
Tailgate Sweet Stout,5508,1232,1,20,6.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,Sweet Stout,British Ale,Tailgate Beer,6648 Reservoir Ln,San Diego,California,United States,"32.7732,-117.055",http://www.tailgatebeer.com/indexmain.php
Derailed Black Cherry Ale,5621,507,11,121,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Fruit Beer,Other Style,Erie Brewing Company,1213 Veshecco Drive,Erie,Pennsylvania,United States,"42.1112,-80.113",http://www.eriebrewingco.com
(512) ALT,5739,1,4,57,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Brown Ale/Altbier,German Ale,(512) Brewing Company,"407 Radam, F200",Austin,Texas,United States,"30.2234,-97.7697",http://512brewing.com/
Squall IPA,5764,459,3,32,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,Imperial or Double India Pale Ale,North American Ale,Dogfish Head Craft Brewery,6 Cannery Village Center,Milton,Delaware,United States,"38.7683,-75.3107",http://www.dogfish.com
Bucktown Stout,3046,559,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Front Street Brewery,208 East River Drive,Davenport,Iowa,United States,"41.5202,-90.5725",
Calumet Dark,3082,1080,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Rowland's Calumet Brewery,25 North Madison St,Chilton,Wisconsin,United States,"44.0291,-88.1629",http://rowlandsbrewery.com/
Samuel Adams Golden Pilsner,3427,157,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Boston Beer Company,30 Germania Street,Boston,Massachusetts,United States,"42.3144,-71.1034",http://www.samueladams.com/
ESB,3753,1286,1,5,5.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Extra Special Bitter,British Ale,Troegs Brewing,800 Paxton Street,Harrisburg,Pennsylvania,United States,"40.2559,-76.8715",http://www.troegs.com/
Black Tulip,3772,908,5,61,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Tripel,Belgian and French Ale,New Holland Brewing Company,66 East Eighth Street,Holland,Michigan,United States,"42.79,-86.1041",http://newhollandbrew.com
Lichthouse Lager,2190,652,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Hereford & Hops Steakhouse and Brewpub #3,2201 Sherman Street,Wausau,Wisconsin,United States,"44.9518,-89.6657",
Old Knucklehead 1997,2261,255,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,BridgePort Brewing,1313 NW Marshall Street,Portland,Oregon,United States,"45.5311,-122.685",http://www.bridgeportbrew.com/
Liberty Pale Ale,2363,617,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Grumpy Troll Restaurant and Brewery,105 South Second Street,Mount Horeb,Wisconsin,United States,"43.0081,-89.7383",
Brain Damage,2549,580,1,13,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Old Ale,British Ale,Golden City Brewery,920 Twelfth Street,Golden,Colorado,United States,"39.7546,-105.224",
Kashmir IPA,4466,658,3,31,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Highland Brewing Company,12 Old Charlotte Highway,Asheville,North Carolina,United States,"35.5716,-82.4991",http://www.highlandbrewing.com/
Bockbier,1669,746,7,90,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Klosterbru Bamberg,Obere Mhlbrcke 1-3,Bamberg,Bayern,Germany,"49.8891,10.887",
Pils,1673,819,-1,-1,4.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Maisel Bru,Moosstrae 46,Bamberg,Bayern,Germany,"49.8928,10.9131",
Schwarze Weisse,1693,804,-1,-1,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,LÃ¶wenbrÃ¤u Brauerei,Nymphenburger StraÃŸe 4,MÃ¼nchen,Bayern,Germany,,
Stillwater Stout,1915,1066,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Rock Bottom Restaurant & Brewery - Minneapolis,800 LaSalle Plaza,Minneapolis,Minnesota,United States,"44.9765,-93.2747",
Red Line Amber,2995,1105,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Sanford's Grub and Pub,5 East Alger Street,Sheridan,Wyoming,United States,"44.8007,-106.956",
Coal Porter,3289,1278,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Traffic Jam and Snug,4268 Second Street,Detroit,Michigan,United States,"42.351,-83.0665",
Limestone 1897 Original Amber Ale (discontinued),3301,28,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Alltech's Lexington Brewing Company,401 Cross Street,Lexington,Kentucky,United States,"38.0501,-84.5088",http://www.kentuckyale.com/kentuckyale/Index.html
Golden Gate Copper Ale,3466,582,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Golden Pacific Brewing,,Berkeley,California,United States,"37.8716,-122.273",
IPA Pale Ale,3584,1040,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Railway Brewing,,Anchorage,Alaska,United States,"61.2181,-149.9",
La Folie Falling Rock,112,905,-1,-1,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,New Belgium Brewing,500 Linden Street,Fort Collins,Colorado,United States,"40.5929,-105.07",http://www.newbelgium.com/
Brewhouse Blonde,318,133,-1,-1,4.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,BJ's Restaurant and Brewery,600 Brea Mall,Brea,California,United States,"33.9132,-117.889",http://www.bjsrestaurants.com/beer.aspx
Nutty Brewnette,319,133,3,38,5.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,BJ's Restaurant and Brewery,600 Brea Mall,Brea,California,United States,"33.9132,-117.889",http://www.bjsrestaurants.com/beer.aspx
Skagit Brown Ale,744,1151,3,38,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Brown Ale,North American Ale,Skagit River Brewing,404 South Third Street,Mount Vernon,Washington,United States,"48.4192,-122.335",
Kataja Olut IVB,796,770,-1,-1,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Lammin Sahti Oy,Liesontie 554,Lammi,,Finland,,
Bruocsella 1900 Grand Cru,841,202,5,70,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style Fruit Lambic,Belgian and French Ale,Brasserie-Brouwerij Cantillon,Gheudestraat 56,Anderlecht,Brussel,Belgium,"50.8416,4.3355",http://www.cantillon.be/
Wheat Ale,2203,854,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Mickey Finn's Brewery,412 North Milwaukee Avenue,Libertyville,Illinois,United States,"42.2872,-87.9538",
Golden Pheasant,2359,996,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Pivovar v Hurbanove,Novozamocka Cesta 2,Hurbanovo,,Slovakia,"47.8809,18.1972",
Continental Pilsner,2400,439,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Denmark Brewing,,Denmark,Wisconsin,United States,"44.3478,-87.8273",
Anniversary Ale,2409,373,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Charlie and Jake's Brewery and BBQ,6300 North Wickham Road #137,Melbourne,Florida,United States,"28.2126,-80.6734",
Beer,2727,821,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Mambo Beer,10920 North Port Washington Road,Mequon,Wisconsin,United States,"43.2167,-87.924",
Firestarter Smoked Lager,2828,871,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Minocqua Brewing Company,238 Lake Shore Drive,Minocqua,Wisconsin,United States,"45.8722,-89.7097",http://www.minocquabrewingcompany.com
Abbey 8,991,841,-1,-1,8,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,McKenzie Brew House,451 Wilmington-West Chester Pike,Glen Mills,Pennsylvania,United States,"39.8658,-75.5442",http://www.mckenziebrewhouse.com
Thunderhead Amber Ale,1110,1129,3,33,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Sequoia Brewing Conoabt,777 East Olive Avenue,Fresno,California,United States,"36.7582,-119.802",http://www.sequoiabrewing.com/
Irish Red,1322,922,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Northwoods Brewpub Grill,3560 Oakwood Mall Drive,Eau Claire,Wisconsin,United States,"44.7776,-91.4433",
Phin & Matt's Extroidinary Ale,4038,1173,3,26,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
Oliver Pagan Porter,4505,1354,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Wharf Rat,206 W. Pratt St.,Baltimore,Maryland,United States,"39.2866,-76.6182",http://www.thewharfrat.com
Monk's Cafe,4517,304,-1,-1,5.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Van Steenberge,Lindenlaan 25,Ertvelde,Oost-Vlaanderen,Belgium,"51.1766,3.7462",
Santa's Little Helper Witbier,5229,1055,5,67,5.6999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style White,Belgian and French Ale,Richbrau Brewing Company,1214 East Cary St,Richmond,Virginia,United States,"37.5356,-77.4338",http://www.richbrau.com/
